id,source_id,source_name,title,content,published_at
7631,the-new-york-times,The New York Times,A Positive Outlook May Be Good for Your Heart,Having an optimistic mind-set may reduce the risk for cardiovascular disease and early death  a review of studies has found.  In previous studies  optimism has been shown to be associated with a range of favorable physical health outcomes and with greater suc… [+531 chars],2019-09-27T15:00:02Z
7635,abc-news,ABC News,German pushback on Trump claim it does little for Ukraine,German officials are pushing back against suggestions by President Donald Trump that Berlin does little for Ukraine.  Government spokesman Steffen Seibert declined Friday to comment directly on the rough transcript of a phone conversation released by the Whit… [+623 chars],2019-09-27T15:27:58Z
7639,the-irish-times,The Irish Times,Sterling in worst slide since August tumult amid Brexit drama,Sterling is sliding again in the face of continued political deadlock and increasing evidence the uncertainty is wreaking damage on the British economy.  Sterling was on course for its worst week since early August as it fell back below $1.23 on Friday  leavi… [+2753 chars],2019-09-27T13:13:47Z
7643,the-irish-times,The Irish Times,School in which murdered teacher Clodagh Hawe worked names hall in her honour,A school in Meath has unveiled a new hall in memory of their former teacher Clodagh Hawe  who was murdered with her three children by her husband and their father.  The 39-year-old teacher was getting ready to teach 3rd class at Scoil Catriona Naomha in Orist… [+2373 chars],2019-09-27T14:40:00Z
7647,business-insider,Business Insider,How to properly clean an iPad's charging port when it won't charge,Apple makes most of its devices relatively rugged considering how technical they are. Their main weakness is the charging port. Not only does it have sensitive wires that need to be perfectly aligned to charge properly  it's also a pocket for catching all sor… [+2046 chars],2019-09-27T16:03:00Z
7651,abc-news,ABC News,Split no more  Spider-Man gets another swing with Marvel,Spider-Man won't be leaving the Marvel Cinematic Universe anytime soon.  After a public fallout last month  Sony Pictures Entertainment and The Walt Disney Studios have found a way to work together. The studios said Friday that they would be teaming up once m… [+521 chars],2019-09-27T16:28:58Z
7655,the-irish-times,The Irish Times,Hopes rise in EU for UK proposals on backstop,Expectations rose in Brussels on Friday night that the UK will submit its long-awaited formal proposals on the backstop to the EU at the end of the Tory Party conference next week.  Taoiseach Leo Varadkar renewed his calls for Britain to table written proposa… [+3688 chars],2019-09-27T13:56:08Z
7659,business-insider,Business Insider,Alabama and Clemson top the list of 25 most dominant college football programs,,2019-09-27T15:09:00Z
7663,reuters,Reuters,Three killed in U.N. helicopter crash in Central African Republic,DAKAR (Reuters) - A Senegalese combat helicopter from the United Nations peacekeeping mission in Central African Republic has crashed  killing three people  the mission head said on Friday.   The crash occurred as the chopper was landing in the western town o… [+365 chars],2019-09-27T16:25:10Z
7667,cbs-news,CBS News,Dozens expected to be charged in Medicare scam targeting seniors,Federal officials are expected to announce charges against dozens of people linked to a massive Medicare scam. It comes two weeks after a CBS News investigation revealed how recruiters entice seniors to submit a DNA sample for a  free  genetic cancer risk tes… [+1734 chars],2019-09-27T15:32:29Z
7671,newsweek,Newsweek,Elizabeth Warren Wants to Raise Congressional Staffers' Salaries to Reduce Corporate Lobbying,Massachusetts Senator Elizabeth Warren released a plan Friday aimed at reducing corporate lobbyists' influence in Washington. Key steps in the 2020 presidential candidate's proposal include reinstating a government office that provides research on technologic… [+2663 chars],2019-09-27T15:09:42Z
7675,cbs-news,CBS News,Single mom who walks to work surprised with new car from KFC coworkers,,2019-09-27T16:31:39Z
7679,business-insider,Business Insider,These are the 25 most powerful militaries in the world in 2019,Head-to-head comparisons of military strength are hard to come by.  Global Firepower's 2019 Military Strength Ranking tries to fill that void by drawing on more than 55 factors to assign a Power Index score to 137 countries — adding Moldova this year. (Global… [+1175 chars],2019-09-27T16:01:53Z
7683,the-new-york-times,The New York Times,House Democrats Plan Hearing as Early as Next Week in Impeachment Inquiry,Committee staff could begin interviewing other potential witnesses in the coming days. Much of that work would likely take place out of view  lawmakers said  to speed up the fact-finding process and avoid the political implications of public hearings.  Democr… [+1426 chars],2019-09-27T18:47:39Z
7687,the-new-york-times,The New York Times,The Coming Crisis in International Affairs,TO BUILD A BETTER WORLD Choices to End the Cold War and Create a Global Commonwealth By Philip Zelikow and Condoleezza Rice  As secretary of state  Condoleezza Rice hung up in her office portraits of George C. Marshall and Dean Acheson  the predecessors who  … [+2493 chars],2019-09-27T18:26:13Z
7691,abc-news,ABC News,Vatican hosts bankers  tech execs and ethicists at AI event,Pope Francis has warned diplomats  bankers and tech company executives that the race to create artificial intelligence and other forms of digital development pose the risk of increasing social inequality unless the work is accompanied by an ethical evaluation… [+537 chars],2019-09-27T15:34:41Z
7695,bbc-news,BBC News,Politest politicians could win £3 000,Politicians who  behave with courtesy  could win £3 000 for a charity of their choice under a new prize scheme aimed at encouraging better manners.  The announcement of the Civility in Politics awards comes at the end of a week of heated  sometimes personal  … [+1683 chars],2019-09-27T13:37:30Z
7699,the-wall-street-journal,The Wall Street Journal,Wells Fargo Names Charles Scharf CEO,Wells Fargo  &amp; Co. named   Bank of New York Mellon Corp.  Chief Executive   Charles Scharf  as its new CEO  ending a six-month search for a leader capable of restoring the banks battered reputation and improving its standing with regulators. Wells Fargo s… [+6252 chars],2019-09-27T11:16:00Z
7703,bbc-news,BBC News,2019/09/27 18:00 GMT,The latest five minute news bulletin from BBC World Service.,2019-09-27T18:06:00Z
7707,cnn,CNN,There are still 13 House Democrats who don't support impeachment proceedings. Why?,(CNN)In the past week -- amid allegations that President Donald Trump abused the power of his office for personal political gain -- there has been an absolute rush among House Democrats to call for impeachment proceedings against the President. What was once … [+5912 chars],2019-09-27T16:00:55Z
7711,bbc-news,BBC News,World Athletics Championships 2019: Busby helped by Dabo in men's 5000m,Aruba athlete  Jonathan Busby is helped over the line by Guinea-Bissau's Braima Suncar Dabo as the Doha heat proves too much in the men's 5000m at the World Championships.  WATCH MORE: 'Our first sub-10!' Coleman fastest in 100m heats  Available to UK users o… [+3 chars],2019-09-27T18:03:55Z
7715,cbs-news,CBS News,Former intelligence counsel discusses Maguire hearing  whistleblower complaint,,2019-09-27T14:23:10Z
7719,cnn,CNN,How 'Downton Abbey' transformed from TV phenom to box office champ -- and possible film franchise,,2019-09-27T16:50:16Z
7723,the-irish-times,The Irish Times,Ian McEwan on Brexit: ‘My solution is simple: a united Ireland’,Watching events at Westminster this week when the UK supreme court found that Boris Johnson had acted unlawfully in suspending parliament and MPs accused the prime minister of putting their lives at risk with his incendiary rhetoric many in Britain wondered w… [+7771 chars],2019-09-27T13:15:00Z
7727,business-insider,Business Insider,The best lipsticks you can buy,,2019-09-27T15:32:00Z
7731,bbc-news,BBC News,Can AR goggles make swimming more fun?,,2019-09-27T14:53:41Z
7735,abc-news,ABC News,Sand from ship channel dredging improves Galveston beaches,Dredging of the Galveston Ship Channel has provided sand to improve four blocks of Galveston beaches.  The Galveston County Daily news reports crews have largely finished the Babe's Beach extension in a nearly $21 million effort. The Galveston Park Board of T… [+640 chars],2019-09-27T14:48:26Z
7739,abc-news,ABC News,Disability group president resigns over Thunberg remark,An elected official in central Illinois has resigned as president of a local nonprofit after a social media post about teen climate activist Greta Thunberg.  The Peoria Journal Star reports that Jay Hall wondered on Facebook if the 16-year-old Swede had  Mong… [+452 chars],2019-09-27T15:27:41Z
7743,reuters,Reuters,Pakistan PM Imran Khan warns of 'bloodbath' when Kashmir curfew lifted,UNITED NATIONS (Reuters) - Pakistan Prime Minister Imran Khan warned on Friday there would be a bloodbath when India lifts its curfew in disputed Kashmir and that any all-out conflict between the two nuclear-armed nations would reverberate far beyond their bo… [+1992 chars],2019-09-27T16:15:36Z
7747,cbs-news,CBS News,Suspicious package prompts evacuation at Sanders' office,Senator Bernie Sanders' Burlington office was evacuated Thursday after police deemed a package delivered there to be suspicious  authorities said. Burlington police said in a press conference that the suspicious package was not an explosive device and was dee… [+2005 chars],2019-09-27T01:48:14Z
7751,business-insider,Business Insider,7 tech executives who raise their kids tech-free or seriously limit their screen time,,2019-09-27T18:49:00Z
7755,the-new-york-times,The New York Times,18 Transgender Killings This Year Raise Fears of an ‘Epidemic’,A lot of folks are living in silos  Ms. Gore said.  Between May and July when pride events were taking place across the country at least 14 L.G.B.T.Q. people were killed  according to a report from the Anti-Violence Project. Seven of the victims were black tr… [+1134 chars],2019-09-27T10:03:17Z
